epoll_pwait,futex,getuid,ioctl,read,mprotect,write,clock_gettime,madvise,writev,rt_sigtimedwait,restart_syscall,close,dup3,fcntl,getsockopt,shutdown,socketpair,sched_yield,recvmsg,getrandom,ppoll,recvfrom,fstat,newfstatat,dup,mmap,munmap,pread64,clone,exit,prctl,rt_sigprocmask,set_tid_address,sigaltstack,faccessat,fchmodat,fsync,openat,renameat,unlinkat,getpriority,setpriority,connect,getdents64,getppid,socket,membarrier,sendto,epoll_ctl,lseek,tgkill,fdatasync,ftruncate,geteuid,pwrite64,flock,getpid,pipe2,epoll_create1,eventfd2,execve,exit_group,fstatfs,readlinkat,rt_sigaction,sched_getscheduler,wait4,msync,fcntl64,fstat64,fstatat64,gettimeofday,getuid32,mmap2,sendmsg,timerfd_settime,uname,_llseek,ftruncate64,geteuid32,statfs64,getsockname,mkdirat,mremap,setsockopt,fchmod,nanosleep,cacheflush,bind,mincore,statfs,sched_setaffinity,gettid,setitimer,accept4,process_vm_readv,rt_sigreturn,getrlimit,getegid,getgid,pselect6,open,vfork,getcwd,getpgid,sysinfo,umask,listen,sigreturn,fadvise64,personality,set_tls,capget,fstatfs64,getegid32,getgid32,getgroups32,ptrace,setsid,Label
1951,2344,181,4179,97,79,92,0,531,30,0,0,4739,0,2465,0,0,0,0,0,0,0,6564,1564,15,1518,216,38,37,1,0,208,90,0,1,1,0,0,28,0,0,1,1,193,0,193,193,0,198,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1652,2616,56,4563,11,80,9,0,449,20,0,0,5246,0,2652,0,0,0,1,0,0,0,5714,1746,15,1734,205,37,37,1,0,208,89,0,1,1,0,0,28,0,0,1,1,56,0,56,56,0,20,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
173,12,22,56,6,12,6,6,2,8,0,0,36,0,34,4,0,0,0,0,3,1,402,6,21,0,8,4,0,2,1,6,5,1,3,9,2,2,2,2,2,3,3,35,0,30,35,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,8,67,87,14,33,8,0,0,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,12,67,89,14,33,8,0,41,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,11,67,87,18,33,8,0,1,18,0,0,20,0,12,0,0,0,0,0,0,0,1335,11,1,4,7,5,0,1,0,9,2,0,0,0,0,0,9,0,0,0,2,9,0,9,9,0,2,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,1,0,1,0,2,0,0,0,6,0,24,0,0,0,0,0,0,0,0,10,13,1,1,1,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,3,7,2,0,1,0,0,2,0,0,7,0,23,0,0,0,0,0,0,0,0,9,13,1,1,1,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,1,0,1,0,1,0,0,0,6,0,24,0,0,0,0,0,0,0,0,10,13,1,1,1,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,4,8,29,3,2,2,0,0,2,0,0,7,0,23,0,0,0,1,0,0,0,4,9,13,1,1,1,8,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,6,1,0,1,0,0,0,0,0,6,0,24,0,0,0,0,0,0,0,0,10,13,1,1,1,9,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,3,10,18,3,3,1,0,1,2,0,0,13,0,47,0,0,0,0,0,0,0,0,19,40,2,4,2,17,1,0,1,2,0,0,2,2,0,2,0,0,0,0,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,0,0,10,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,33,67,92,14,34,9,0,0,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,16,67,88,14,33,8,0,0,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,10,67,87,14,33,8,0,0,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,12,67,87,14,34,8,0,0,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
616,279,194,897,100,159,34,58,773,45,0,0,484,0,250,0,0,0,0,0,0,0,1536,194,73,155,194,173,91,9,1,228,178,1,2,7,0,0,38,0,0,2,2,26,0,26,26,0,2,5,12,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,17,42,47,13,15,17,6,1,6,0,0,12,0,12,0,0,0,0,0,0,0,29,7,14,1,7,5,0,2,1,6,5,1,2,0,0,0,2,0,0,1,1,11,0,10,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1652,68,44,60,11,34,9,0,1,10,0,0,62,0,59,0,0,0,1,0,0,0,5714,18,0,4,7,4,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,56,0,56,56,0,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,3,13,1,1,1,0,0,2,0,0,26,2,50,16,4,2,0,0,3,0,148,19,26,2,2,2,17,0,0,0,0,0,0,2,2,0,2,0,0,0,0,12,0,5,12,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,21,66,25,40,10,20,34,0,6,0,0,3,0,2,0,0,0,0,0,0,0,12,4,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,76,105,68,41,31,33,694,148,9,0,0,6,0,4,0,0,0,9,0,0,0,20,16,50,3,39,38,74,1,0,2,137,0,0,8,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,48,67,87,14,34,8,0,0,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,218,105,68,41,15,33,682,0,9,0,1,6,0,4,0,0,0,9,0,0,0,20,16,50,3,39,38,74,1,0,64,137,0,0,8,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,365,23,0,23,7,47,0,0,0,0,0,93,0,115,69,0,0,1,0,0,46,69,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,24,92,0,24,92,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,452,106,69,41,25,93,682,2,9,0,0,134,0,162,95,0,0,9,0,0,63,115,16,50,3,43,42,74,2,1,37,140,1,2,8,0,0,34,0,0,1,32,129,0,32,129,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,612,65,21,43,25,90,24,2,4,0,0,134,0,168,100,0,0,1,0,0,67,116,4,0,1,5,1,0,1,0,39,2,0,1,0,0,0,36,0,0,1,34,132,0,33,132,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,586,66,19,49,11,90,20,16,3,0,0,159,0,196,117,0,0,13,0,0,78,128,2,0,1,0,4,0,0,1,39,1,1,1,0,0,0,39,0,0,0,39,156,0,39,156,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,591,37,0,37,8,74,0,5,0,0,0,148,0,185,111,0,0,0,0,0,74,111,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,37,148,0,37,148,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,582,38,0,38,10,76,0,5,0,0,0,152,0,190,114,0,0,0,0,0,76,114,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,38,0,0,0,38,152,0,38,152,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,85,68,121,14,33,16,0,0,19,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,607,37,0,37,8,74,0,4,0,0,0,148,0,185,111,0,0,6,0,0,74,111,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,37,148,0,37,148,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,472,85,40,48,16,90,44,1,7,0,0,124,0,152,90,0,0,0,0,0,60,113,6,0,2,1,1,0,0,0,32,0,0,0,0,0,0,32,0,0,0,30,120,0,30,120,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,512,41,7,39,17,78,6,1,0,0,0,153,0,190,114,0,0,0,0,0,75,117,0,0,0,4,4,0,1,1,42,3,1,2,0,0,0,39,0,0,1,39,152,0,38,152,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,557,39,1,38,14,77,0,2,0,0,0,153,0,190,114,0,0,0,0,0,76,114,0,0,0,4,4,0,1,1,42,3,1,2,0,0,0,39,0,0,1,39,152,0,38,152,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,255,64,21,43,14,22,24,0,4,0,0,1,0,1,0,0,0,1,0,0,0,16,4,0,1,1,1,0,0,0,72,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,118,108,103,41,21,43,749,2,10,0,0,7,0,4,0,0,0,11,0,0,0,20,16,50,3,43,38,74,2,0,7,139,0,1,8,0,0,3,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,79,65,39,43,14,27,62,0,5,0,0,1,0,1,0,0,0,4,0,0,0,16,4,0,1,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,462,33,1,32,13,65,0,4,0,0,0,129,0,160,96,0,0,0,0,0,64,96,0,0,0,4,8,0,1,2,36,4,2,3,0,0,0,33,0,0,1,33,128,0,32,128,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
94,287,64,21,43,11,22,24,0,4,0,0,1,0,1,0,0,0,1,0,0,0,16,4,0,1,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,534,37,0,37,9,74,0,1,0,0,0,148,0,185,111,0,0,2,0,0,74,111,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,37,148,0,37,148,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,14,67,87,14,40,8,12,6,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
464,16,67,87,14,40,8,4,64,18,0,0,19,0,12,0,0,0,0,0,0,0,1335,8,0,4,7,5,0,1,0,9,2,0,0,0,0,0,8,0,0,0,0,9,0,9,9,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,43,85,43,48,10,33,46,1,7,0,0,4,0,2,0,0,0,0,0,0,0,23,6,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,29,66,25,40,10,20,34,0,6,0,0,3,0,2,0,0,0,0,0,0,0,12,4,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,139,105,68,41,15,33,682,0,9,0,0,6,0,4,0,0,0,9,0,0,0,20,16,50,3,39,38,74,1,0,2,137,0,0,8,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,234,85,40,48,11,32,44,0,7,0,1,13,3,2,18,3,3,0,0,0,0,23,6,0,2,1,1,0,0,0,58,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,88,45,21,25,11,20,24,0,4,0,0,4,1,1,6,1,1,0,0,0,0,12,4,0,1,1,1,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,21,30,22,10,9,22,24,6,4,0,0,1,0,1,0,0,0,0,0,0,0,16,4,0,1,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,24,45,21,25,10,20,24,0,4,0,0,1,0,1,0,0,0,0,0,0,0,12,4,0,1,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,540,37,0,37,8,74,0,8,0,0,0,148,0,185,111,0,0,0,0,0,74,111,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,37,0,0,0,37,148,0,37,148,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,644,45,21,25,52,20,24,6,4,0,2,67,22,1,132,22,22,0,0,0,0,12,4,0,1,35,1,0,11,0,103,22,0,6,0,0,0,2,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,225,66,25,40,10,20,34,0,6,0,1,3,0,2,0,0,0,0,0,0,0,12,4,0,2,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
113,218,105,68,41,12,33,682,0,9,0,0,6,0,4,0,0,0,9,0,0,0,20,16,50,3,39,38,74,1,0,2,137,0,0,8,0,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
